,tit0,coop,tit0,tit0,tit1,tit1,disap,tit1,def,tit0,tit1,tit0,disap,def,coop,tit0,disap,disap,tit1,tit0,disap,coop,tit1,coop,tit1,tit1,disap,tit0,disap,tit1,tit1,def,coop,tit1,tit0,coop,disap,disap,def,def,disap,tit0,def,def,tit1,coop,coop,def,coop,disap,tit1,tit0,tit0,def,def,tit1,coop,coop,def,disap,tit1,def,disap,disap,coop,tit0,def,def,disap,tit1,disap,coop,tit0,tit0,def,tit0,tit0,coop,coop,def,def,tit0,def,coop,def,coop,disap,coop,coop,def,tit0,disap,tit1,tit1,tit1,disap,tit0,tit1,disap,coop
tit0,0,6,0.2999999999999998,0,0,0,0,0,0,0,0,0,0,0,6,2.8,0,0,0,0,0,6,1.7999999999999998,6,1.4000000000000004,0,0,0,0,0,0,0,6,-1.6,0,6,0.7999999999999998,0,0,0,0,0,0,0,0,6,10.5,-2.3,6,-0.8999999999999999,0,0,0,0,0,0,6,5.0,2.0,0,0,0,0,0,6,1.0999999999999996,0,0,0,0,0,6,1.2000000000000002,0,0,0,0,6,6.0,2.4000000000000004,0,0,0,6,2.9000000000000004,6,-2.6,6,8.1,5.699999999999999,0,0,0,0,0,0,0,0,0,6
tit0,0,6,7.199999999999999,2.8,0,0,0,0,0,0,0,0,0,0,6,6.0,0.3999999999999999,0,0,0,0,6,5.6,6.4,4.2,1.4000000000000004,0,0,0,0,0,0,6,7.199999999999999,1.0,6,2.5999999999999996,0,0,0,0,0,0,0,0,6,6.5,1.2999999999999998,6,-2.1,0,0,0,0,0,0,6,9.3,1.5,0,0,0,0,0,6,6.0,2.4000000000000004,0,0,0,0,6,6.0,-1.2,0,6,0,11.3,6.4,-0.20000000000000018,0,0,0,6,2.7,6,-1.5,6,3.8,-0.20000000000000018,0,0,0,0,0,0,0,0,0,6
coop,0.0,9.2,7.5,8.1,0.0,0.10000000000000009,5.1,3.0999999999999996,0.6000000000000001,-1.0,0.7000000000000002,1.2000000000000002,2.4000000000000004,2.7,5.9,3.0999999999999996,1.2000000000000002,0.7999999999999998,0.0,-1.4,2.0999999999999996,3.9000000000000004,7.4,4.6,7.6,8.3,-2.9,2.7,-1.2,0.2999999999999998,1.2000000000000002,-1.9,6.9,9.3,7.199999999999999,6.1,-2.1,2.8,3.9000000000000004,-0.2999999999999998,1.7999999999999998,-0.10000000000000009,2.7,2.5,-1.4,7.6,3.3,0.3999999999999999,7.199999999999999,0.6000000000000001,-0.7000000000000002,2.8,0.20000000000000018,1.0,0.5,2.9000000000000004,3.0999999999999996,12.2,-1.9,-2.1,-0.3999999999999999,2.4000000000000004,2.8,1.5,7.4,8.0,3.9000000000000004,4.4,4.0,-2.8,-1.1,7.300000000000001,7.1,9.5,0.7999999999999998,-0.20000000000000018,-2.2,0,9.0,-1.9,-0.6000000000000001,-0.2999999999999998,-1.5,5.6,1.0999999999999996,6.199999999999999,3.0999999999999996,7.699999999999999,6.800000000000001,4.5,0.20000000000000018,1.5999999999999996,0.7000000000000002,-1.3,-0.5,2.0,-0.7999999999999998,-0.3999999999999999,3.4000000000000004,3.0
coop,6.199999999999999,6.5,5.800000000000001,6.199999999999999,10.0,6.0,0.8999999999999999,6.5,-1.1,5.0,6.1,3.4000000000000004,1.2999999999999998,-2.8,8.7,7.800000000000001,0.20000000000000018,-2.4,4.1,6.199999999999999,-0.8999999999999999,6.5,7.9,8.9,10.7,4.0,2.0999999999999996,11.2,1.9000000000000004,7.6,6.199999999999999,4.1,3.0999999999999996,8.6,6.1,7.1,1.2000000000000002,2.5,-2.5,-0.2999999999999998,0.3999999999999999,3.9000000000000004,2.0999999999999996,1.0,5.199999999999999,5.699999999999999,6.5,1.2000000000000002,5.800000000000001,-1.7,6.199999999999999,5.9,5.1,1.5,-2.0,4.1,5.4,8.2,-1.7,2.0,9.9,2.5999999999999996,-1.1,3.3,8.2,7.1,-2.6,1.7000000000000002,-1.5,4.8,0.6000000000000001,7.1,7.1,7.4,2.4000000000000004,6.300000000000001,8.6,7.699999999999999,0,-1.0,1.2999999999999998,6.1,3.9000000000000004,7.699999999999999,0.7000000000000002,5.699999999999999,-0.6000000000000001,7.1,3.0999999999999996,1.4000000000000004,8.9,-0.8999999999999999,7.1,8.6,10.0,-1.6,4.2,7.800000000000001,1.7999999999999998,6.199999999999999
def,6,6,6,6,6,6,0,6,0,6,6,6,0,0,6,6,0,0,6,6,0,6,6,6,6,6,0,6,0,6,6,0,6,6,6,6,0,0,0,0,0,6,0,0,6,6,6,0,6,0,6,6,6,0,0,6,6,6,0,0,6,0,0,0,6,6,0,0,0,6,0,6,6,6,0,6,6,6,6,0,0,6,0,6,0,6,0,6,6,0,6,0,6,6,6,0,6,6,0,6
def,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,6,6,0,0,0,0,6,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,6
tit0,0,6,3.8,0,0,0,0,0,0,0,0,0,0,0,6,1.2000000000000002,0,0,0,0,0,6,3.5999999999999996,6,3.8,0,0,0,0,0,0,0,6,1.4000000000000004,0,6,3.4000000000000004,0,0,0,0,0,0,0,0,6,3.5999999999999996,4.9,6,3.9000000000000004,0,0,0,0,0,0,6,6.800000000000001,2.3,0,0,0,0,0,6,1.0999999999999996,0,0,0,0,0,6,0.8999999999999999,0,0,0,0,6,8.2,1.9000000000000004,0,0,0,6,2.5999999999999996,6,1.5,6,7.800000000000001,2.2,0,0,0,0,0,0,0,0,0,6
def,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,6,6,0,0,0,0,6,6,0,0,6,0,6,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,6
coop,3.7,7.699999999999999,2.0,-0.20000000000000018,1.4000000000000004,-1.0,0.7000000000000002,0.7999999999999998,3.8,-0.5,-0.10000000000000009,1.5,-2.2,-0.20000000000000018,11.2,0.2999999999999998,0.0,-1.8,1.5999999999999996,1.7000000000000002,2.0,9.8,-0.10000000000000009,7.6,1.7999999999999998,0.2999999999999998,0.20000000000000018,0.0,-0.3999999999999999,1.5999999999999996,1.4000000000000004,-2.6,4.8,0.3999999999999999,0.7000000000000002,7.5,0.10000000000000009,1.9000000000000004,1.5999999999999996,3.4000000000000004,-1.4,-0.20000000000000018,-2.5,0.2999999999999998,-0.7000000000000002,7.199999999999999,5.5,0.2999999999999998,7.699999999999999,1.0,-0.10000000000000009,1.5999999999999996,-2.0,1.9000000000000004,3.9000000000000004,5.0,9.1,5.699999999999999,-0.7000000000000002,0.7000000000000002,3.0999999999999996,1.7999999999999998,0.8999999999999999,-0.3999999999999999,4.0,1.2999999999999998,-0.8999999999999999,2.5,1.4000000000000004,0.3999999999999999,0.7999999999999998,5.800000000000001,-1.1,0.8999999999999999,2.0999999999999996,1.0999999999999996,4.3,10.9,5.6,6.4,2.0,1.7000000000000002,3.2,0,-0.7000000000000002,6.800000000000001,2.2,5.5,4.4,-0.20000000000000018,0.3999999999999999,2.8,-0.6000000000000001,2.4000000000000004,-0.5,2.7,-1.1,1.9000000000000004,-1.0,8.7
def,6,6,6,6,6,6,0,6,0,6,6,6,0,0,6,6,0,0,6,6,0,6,6,6,6,6,0,6,0,6,6,0,6,6,6,6,0,0,0,0,0,6,0,0,6,6,6,0,6,0,6,6,6,0,0,6,6,6,0,0,6,0,0,0,6,6,0,0,0,6,0,6,6,6,0,6,6,6,6,0,0,6,0,6,0,6,0,6,6,0,6,0,6,6,6,0,6,6,0,6
coop,0.7999999999999998,9.9,2.8,0.6000000000000001,0.7999999999999998,-2.0,-0.5,0.3999999999999999,-0.3999999999999999,3.0999999999999996,-0.7999999999999998,-1.7,0.6000000000000001,3.7,4.3,3.7,1.0999999999999996,-1.5,-1.5,3.9000000000000004,2.5,8.1,3.0999999999999996,8.7,0.8999999999999999,1.5,1.2000000000000002,2.0999999999999996,3.9000000000000004,1.2000000000000002,2.0,-0.10000000000000009,9.1,0.10000000000000009,1.0999999999999996,5.699999999999999,2.5999999999999996,-1.9,4.2,0.3999999999999999,-0.2999999999999998,-1.6,0.7999999999999998,-1.4,-0.7999999999999998,8.3,7.4,3.7,7.9,2.8,3.0,4.6,0.7999999999999998,-0.8999999999999999,0.8999999999999999,1.4000000000000004,7.0,7.1,1.0999999999999996,0.8999999999999999,-0.10000000000000009,3.5,3.4000000000000004,4.9,7.0,0.5,0.20000000000000018,1.2999999999999998,3.5,4.4,1.9000000000000004,7.5,3.0,2.5,1.0999999999999996,1.4000000000000004,4.9,7.199999999999999,7.6,1.0999999999999996,-0.3999999999999999,2.5,1.4000000000000004,6.300000000000001,-2.1,0,1.4000000000000004,8.2,4.8,2.5,2.2,-0.7000000000000002,0.10000000000000009,-0.10000000000000009,0.3999999999999999,2.9000000000000004,-0.2999999999999998,-1.1,0.6000000000000001,7.0
disap,6,6,6,6,6,6,0,6,0,6,6,6,0,0,6,6,0,0,6,6,0,6,6,6,6,6,0,6,0,6,6,0,6,6,6,6,0,0,0,0,0,6,0,0,6,6,6,0,6,0,6,6,6,0,0,6,6,6,0,0,6,0,0,0,6,6,0,0,0,6,0,6,6,6,0,6,6,6,6,0,0,6,0,6,0,6,0,6,6,0,6,0,6,6,6,0,6,6,0,6
coop,0.10000000000000009,6.300000000000001,2.3,5.1,0.5,1.7999999999999998,0.2999999999999998,2.0,3.0,0.2999999999999998,4.3,3.7,4.0,1.5,8.8,3.4000000000000004,2.0,1.5,1.9000000000000004,4.2,0.5,8.0,2.9000000000000004,3.9000000000000004,1.7000000000000002,1.5,0.2999999999999998,4.2,3.3,-0.7999999999999998,-0.2999999999999998,1.7000000000000002,6.4,-1.0,3.4000000000000004,8.4,1.7999999999999998,0.20000000000000018,0.0,2.7,1.7999999999999998,5.1,1.0999999999999996,2.3,3.0,8.3,6.6,3.2,8.1,4.7,-2.2,0.10000000000000009,3.2,-0.7999999999999998,-0.5,2.0,6.199999999999999,4.4,3.0999999999999996,6.1,4.7,-2.7,2.2,1.7999999999999998,6.9,1.5999999999999996,2.5,-0.10000000000000009,-0.7000000000000002,1.5,3.4000000000000004,8.5,1.5,0.7999999999999998,-3.0,1.5999999999999996,3.5,6.800000000000001,7.9,5.4,-1.3,-0.8999999999999999,1.4000000000000004,5.1,-0.6000000000000001,7.1,2.5999999999999996,0,6.6,2.5,-1.3,3.5999999999999996,-1.4,-0.7000000000000002,0.10000000000000009,0.0,1.7999999999999998,-2.8,-2.0,4.1
coop,4.8,6.800000000000001,8.9,8.9,5.6,9.5,1.5999999999999996,6.199999999999999,0.10000000000000009,8.0,6.0,3.9000000000000004,-0.7000000000000002,-0.20000000000000018,6.699999999999999,5.0,0.3999999999999999,0.20000000000000018,6.5,5.300000000000001,-2.1,6.300000000000001,6.699999999999999,8.4,8.6,8.6,4.3,7.1,-0.7999999999999998,12.5,4.1,0.6000000000000001,12.9,8.1,10.4,5.6,0.2999999999999998,3.8,3.3,-1.9,3.4000000000000004,6.6,1.9000000000000004,-1.1,10.1,7.300000000000001,9.8,1.0,9.2,4.4,6.199999999999999,7.6,8.0,0.6000000000000001,2.2,5.5,7.5,6.300000000000001,-0.20000000000000018,0.8999999999999999,7.199999999999999,-0.6000000000000001,3.2,2.0,8.8,7.800000000000001,1.5999999999999996,4.4,3.0,5.300000000000001,-1.3,6.0,6.800000000000001,5.699999999999999,-1.7,7.9,6.800000000000001,6.0,6.699999999999999,3.0999999999999996,2.5999999999999996,7.699999999999999,2.0,9.5,2.9000000000000004,3.7,4.4,9.2,0,0.7999999999999998,8.1,-2.3,6.699999999999999,5.1,9.3,1.2000000000000002,9.4,9.3,5.1,8.0
def,6,6,6,6,6,6,0,6,0,6,6,6,0,0,6,6,0,0,6,6,0,6,6,6,6,6,0,6,0,6,6,0,6,6,6,6,0,0,0,0,0,6,0,0,6,6,6,0,6,0,6,6,6,0,0,6,6,6,0,0,6,0,0,0,6,6,0,0,0,6,0,6,6,6,0,6,6,6,6,0,0,6,0,6,0,6,0,6,6,0,6,0,6,6,6,0,6,6,0,6
tit0,0,6,-1.8,0,0,0,0,0,0,0,0,0,0,0,6,2.7,0,0,0,0,0,6,1.0,6,0.7999999999999998,0,0,0,0,0,0,0,6,4.2,0,6,-1.3,0,0,0,0,0,0,0,0,6,6.4,0.6000000000000001,6,4.3,0,0,0,0,0,0,6,9.0,2.5,0,0,0,0,0,6,1.7999999999999998,0,0,0,0,0,6,1.5999999999999996,0,0,0,0,6,10.0,-2.5,0,0,0,6,-2.0,6,2.5999999999999996,6,10.1,-0.10000000000000009,0,0,0,0,0,0,0,0,0,6
disap,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,6,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,6
tit1,2.2,6,0.2999999999999998,0,0,0,0,0,0,0,0,0,0,0,6,0.7999999999999998,0,0,0,0,0,6,1.7000000000000002,6,-0.7999999999999998,0,0,0,0,0,0,0,6,1.9000000000000004,0,6,0.20000000000000018,0,0,0,0,0,0,0,0,6,10.2,-2.3,6,4.7,0,0,0,0,0,0,6,6.4,-1.9,0,0,0,0,0,6,-1.9,0,0,0,0,0,6,0.10000000000000009,0,0,0,0,6,3.0999999999999996,3.0999999999999996,0,0,0,6,-0.7999999999999998,6,-0.2999999999999998,6,8.3,3.9000000000000004,0,0,0,0,0,0,0,0,0,6
tit1,7.9,4.4,4.6,0.20000000000000018,0,0,0,0,0,0,0,0,0,0,6,5.4,2.5,0,0,0,0,6,7.199999999999999,4.5,4.9,2.3,0,0,0,0,0,0,6,10.0,2.0999999999999996,6,-0.7999999999999998,0,0,0,0,0,0,0,0,6,6.9,3.8,6,-0.10000000000000009,0,0,0,0,0,0,6,4.6,1.5999999999999996,0,0,0,0,0,6,7.199999999999999,0.2999999999999998,0,0,0,0,6,6.4,-1.3,0,0,0,6,6.4,2.4000000000000004,0,0,0,6,-0.7999999999999998,6,-1.0,6,4.9,3.4000000000000004,0,0,6,0,3.7,0,0,0,0,6
tit1,4.8,7.1,10.7,7.699999999999999,1.0999999999999996,0,0,0,0,0,0,0,0,0,6,9.5,1.7000000000000002,0,0,0,0,6,7.199999999999999,6.6,4.8,5.0,-0.2999999999999998,0,0,0,0,0,6,7.699999999999999,5.5,7.300000000000001,-0.3999999999999999,0,0,0,0,0,0,0,0,6,6.0,0.6000000000000001,6,2.5,0,0,0,0,0,0,6,5.5,1.7000000000000002,0,0,0,0,0,6,8.6,4.6,0,0,0,0,6,7.9,8.3,3.2,0,0,6,11.2,-1.7,0,0,0,6,5.300000000000001,6,-3.0,6,9.1,3.3,0,0,0,6,0,1.9000000000000004,0,0,0,6
disap,6,6,6,6,6,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,6,6,6,6,0,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,6,6,6,0,0,0,6,6,0,0,0,0,6,0,6,0,6,6,0,0,0,0,0,6,0,0,0,0,6
tit0,0,6,2.2,0,0,0,0,0,0,0,0,0,0,0,6,2.0,0,0,0,0,0,6,-0.3999999999999999,6,-0.5,0,0,0,0,0,0,0,6,-1.4,0,6,-1.6,0,0,0,0,0,0,0,0,6,10.0,2.2,6,-1.6,0,0,0,0,0,0,6,10.5,2.5999999999999996,0,0,0,0,0,6,-1.3,0,0,0,0,0,6,2.7,0,0,0,0,6,8.3,0.6000000000000001,0,0,0,6,0.0,6,3.5,6,3.9000000000000004,-0.2999999999999998,0,0,0,0,0,0,0,0,0,6
tit1,-0.20000000000000018,6,8.8,-0.7000000000000002,0,0,0,0,0,0,0,0,0,0,6,7.699999999999999,5.199999999999999,0,0,0,0,6,9.0,8.2,5.4,1.5,0,0,0,0,0,0,6,8.3,0.3999999999999999,6,3.9000000000000004,0,0,0,0,0,0,0,0,6,8.1,1.7000000000000002,6,-1.9,0,0,0,0,0,0,6,3.9000000000000004,-2.9,0,0,0,0,0,6,5.6,-2.7,0,0,0,0,6,5.699999999999999,2.0999999999999996,0,0,0,6,10.2,-1.3,0,0,0,6,0.2999999999999998,6,-0.7000000000000002,6,3.7,-1.5,0,0,0,0,0,0,6,0,2.3,6
disap,6,6,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,6,6,6,6,0,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,6,6,6,0,0,0,6,6,0,0,0,0,6,0,6,0,6,6,0,0,0,0,0,0,0,0,6,0,6
coop,2.2,5.300000000000001,5.1,2.2,0.6000000000000001,0.10000000000000009,1.0,-0.7000000000000002,-1.8,2.7,2.4000000000000004,2.9000000000000004,2.4000000000000004,-0.5,5.199999999999999,-1.0,1.2000000000000002,1.9000000000000004,2.0999999999999996,1.9000000000000004,0.5,10.7,3.4000000000000004,8.3,2.0,-2.9,1.7000000000000002,2.5,4.0,-1.6,1.0999999999999996,2.7,9.1,5.199999999999999,-0.20000000000000018,4.8,1.5,-1.4,0.0,1.0999999999999996,3.0999999999999996,2.7,0.7000000000000002,-1.5,1.5999999999999996,7.4,8.2,-1.3,5.4,0.8999999999999999,1.4000000000000004,1.4000000000000004,-2.6,0.2999999999999998,-1.6,6.199999999999999,10.4,4.6,3.4000000000000004,-0.7999999999999998,0.10000000000000009,-2.1,0.6000000000000001,2.8,5.5,-3.0,-0.7999999999999998,4.2,-2.0,-2.5,0.6000000000000001,6.6,3.2,-1.5,1.2000000000000002,1.0,1.2000000000000002,8.6,5.0,-0.3999999999999999,2.0999999999999996,0.7000000000000002,0.3999999999999999,9.6,-1.0,8.8,-0.7999999999999998,6.800000000000001,6.9,1.2000000000000002,2.7,2.8,-1.8,1.5,2.3,0.6000000000000001,2.5,-1.2,2.2,0
